evidence_id,ecosystem_id,modality,provisional_score,evidence_type,repository,commit_sha_or_release,file_path_or_endpoint,mechanism,expected_behavior,evidence_status,structural_scope_note,notes
SUT03-EV-0011,SUT-03,iOS Native,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,"(repository root, full tree at pinned commit)","Searched the full file tree of the pinned commit for iOS application code or build configuration: no ios/ directory, no *.xcodeproj / *.xcworkspace, no Podfile; package.json dependencies contain no react-native, expo, capacitor, or cordova package.","Presence of iOS application source, an Xcode project/workspace, or a cross-platform mobile framework dependency.",SOURCE_VERIFIED,NO_MOBILE_SURFACE,"Same search as SUT03-EV-0010, applied to the iOS surface; see that record's note on the manifest pin."
SUT03-EV-0012,SUT-03,Performance,3,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/sut/ui/high-cls.jsx,"After a documented client-side-cookie check (no server round-trip), a setTimeout fires at exactly 4000ms and mutates #shift-target's height/content, deliberately shifting #target-text after first paint.","Page text states 'forcing a high CLS score'; loading the page and waiting >=4s deterministically produces a late layout shift, observable via a Cumulative Layout Shift measurement tool (e.g. Lighthouse, web-vitals, Playwright CDP Layout Instability API).",SOURCE_VERIFIED,,"Reachable via the documented flow: /sut/login (client-side-only credential check, testuser/password) -> /sut/dashboard -> 'UI: High CLS Shift Page' link; the auth check on this page (pages/sut/ui/high-cls.jsx useEffect) reads document.cookie directly and does not depend on the broken server-side session bridge described in SUT03-EV-0017/0018."
SUT03-EV-0013,SUT-03,Performance,3,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/sut/ui/high-lcp.jsx,"Same client-side-cookie gate as SUT03-EV-0012; a setTimeout fires at exactly 3000ms before rendering the page's largest element, an <img> sourced from the external host https://picsum.photos/1000/600.","Page text states the LCP element 'is being delayed by 3 seconds'; loading the page deterministically delays the Largest Contentful Paint by >=3s, observable via a Web Vitals / Lighthouse measurement.",SOURCE_VERIFIED,,"Determinism caveat: the artificial 3s delay itself is fixed, but the delayed element is fetched from a third-party host (picsum.photos) outside the evaluated version's control -- an external-dependency behavior (audit.md section 4, Determinism) that can add further, non-SUT-controlled latency on top of the 3s."
SUT03-EV-0014,SUT-03,Performance,3,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/sut/ui/zero-cls.jsx; pages/sut/ui/minimum-inp.jsx,"Same client-side-cookie gate as SUT03-EV-0012; zero-cls.jsx renders all content synchronously with no delayed mutation (paired baseline/control condition); minimum-inp.jsx's button click handler is a synchronous, non-blocking state update.","zero-cls.jsx: page text states CLS should measure 0.0, and no element is mutated after initial render; minimum-inp.jsx: page text states INP 'should be very low', and the click handler performs only a synchronous setState with no blocking work.",SOURCE_VERIFIED,,"Paired zero/baseline conditions to SUT03-EV-0012/0013, supporting a controlled comparison (degraded vs. non-degraded) within the same mechanism family."
SUT03-EV-0015,SUT-03,Performance,3,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/components/App/index.jsx,"componentDidMount reads navigator.connection.effectiveType (or moz/webkit-prefixed equivalents) and renders a distinct, minimal 'slow network' view in place of the normal product shelf when effectiveType contains '2g'.","With the browser's Network Information API reporting an effectiveType containing '2g' (settable via Chrome DevTools Protocol network-condition emulation, e.g. Playwright/Selenium CDP Network.emulateNetworkConditions or a manual DevTools throttling preset), the app renders only the fixed string 'Good news is we are online but bad news is you are on slow network' instead of Header+Shelf+FloatCart+Footer.",SOURCE_VERIFIED,,"Undocumented in README.md or the dashboard (source-only finding); a controllable, deterministic condition once the intended DevTools-protocol mechanism for setting effectiveType is used. Engine caveat: the Network Information API (navigator.connection / .mozConnection / .webkitConnection) is Chromium-only; on WebKit (Safari) and Firefox none of the three are defined, is2gConnection evaluates to its `false` fallback, and the app always renders the normal shelf regardless of actual network speed -- so this specific mechanism is reachable only via a Chromium-based automation driver (e.g. Playwright/Selenium on Chrome or Edge), not a structural limitation of the finding itself."
SUT03-EV-0016,SUT-03,Performance,,documentation,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/sut/dashboard.jsx; README.md,"pages/sut/dashboard.jsx presents 8 links under 'API Metric Control Endpoints (For k6 / JMeter)' (avg/p99-outlier/threshold latency; success/client-fail/server-fail/redirect-temp/zero-errors status codes), and README.md's 'Load Testing SUT' section documents logging in at /sut/login then 'Access dashboard and test endpoints' as the intended flow to reach them.","Following the documented flow (login at /sut/login, then follow a dashboard link) is presented as sufficient to exercise each control endpoint's documented status code / latency.",DOCUMENTED,,Contradicted by implementation -- see SUT03-EV-0017 (mechanism) and SUT03-EV-0018 (negative evidence of the missing session bridge); recorded in audit.md section 5.
SUT03-EV-0017,SUT-03,Performance,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/api/control/latency/avg.js; pages/api/control/latency/p99-outlier.js; pages/api/control/latency/threshold.js; pages/api/control/error/*.js; pages/api/zero/errors.js,"As coded, each of these 8 handlers deterministically implements its documented behavior once checkSutAuth(req) returns a truthy session: avg.js delays exactly 500ms; threshold.js delays exactly 3500ms; p99-outlier.js delays 5000ms on 1% of calls (Math.random()<0.01) and 200ms on the remaining 99%; the error/* and zero/errors handlers return fixed status codes 200/401/307/503.","Once authenticated, each endpoint would deterministically (avg/threshold/error/zero) or statistically-deterministically (p99-outlier, a fixed 1%/99% split) reproduce its documented status code / delay.",SOURCE_VERIFIED,,"This record documents the mechanism AS CODED; it does NOT by itself support a capability score because SUT03-EV-0018 shows the auth precondition can never be satisfied by any caller, so the mechanism is never actually reachable in the evaluated version -- per capability-rubric-v1.md 'the evaluated version must already expose it', unreachable code does not count. provisional_score intentionally left empty. contradicts=SUT03-EV-0016"
SUT03-EV-0018,SUT-03,Performance,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/services/sut-utils.js; pages/sut/login.jsx,"Negative evidence, whole-repository search for every write/read of the module-scope `sessions` object (grep 'sessions\[' across all .js/.jsx files, 2 matches): the only write, sessions[sessionId] = {...}, is inside pages/sut/login.jsx's handleSubmit, a React onSubmit handler that executes exclusively in the browser after user interaction; there is no pages/api/sut/* route or any other server-side code path that ever writes to the server process's own `sessions` object, which is what checkSutAuth (src/services/sut-utils.js) reads for every one of the 8 endpoints in SUT03-EV-0017.","Had a session-bridging mechanism existed, checkSutAuth(req) would return truthy for a session cookie set by a real login; instead it is structurally unable to ever do so for any caller (browser or headless HTTP client), so the 8 endpoints in SUT03-EV-0017 always return 401 'Authentication required' regardless of prior action.",SOURCE_VERIFIED,,"This is a client/server module-instance fact (a client-side event handler cannot mutate a Node.js server process's memory), not an execution-dependent claim; no local execution was needed or performed to establish it. contradicts=SUT03-EV-0016. Documentation-vs-implementation contradiction recorded in audit.md section 5. See also limitations.md (harness could not install/run the SUT locally this session, independent of this finding)."
SUT03-EV-0019,SUT-03,Accessibility — Web only,2,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/components/Header/index.jsx; src/components/FavouriteButton/index.jsx; pages/checkout/index.jsx; pages/confirmation/index.jsx; src/components/Thumb/index.jsx; src/components/Shelf/Product/index.js,"Inventory of accessibility-relevant markup across src/ and pages/ (15 occurrences): aria-label on the search button and the favourite IconButton; aria-live='polite' on the checkout and confirmation product lists; alt text present on most (not all) <img> elements, generally derived from product/offer title.","A stable, reasonably semantic page structure exists for an accessibility scanner (e.g. axe-core) to evaluate deterministically across runs; no page-specific expected finding is pre-declared by the SUT.",SOURCE_VERIFIED,,"Supports Score 2 (meaningful, stable, non-trivial a11y-relevant surface) rather than Score 1 (bare reachability) or Score 3 (no documented/known accessibility violation with a pre-declared expected outcome was found -- see SUT03-EV-0020)."
SUT03-EV-0020,SUT-03,Accessibility — Web only,,documentation,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,"README.md; full src/, pages/ tree at pinned commit","Searched README.md and every source file for a documented or code-level intentional accessibility fault, an accessibility test mode/toggle, or any reference to WCAG/axe/a11y.","A named accessibility violation with a pre-declared expected scanner finding, analogous to capability-rubric-v1.md's 'controlled accessibility fault' example.",SOURCE_VERIFIED,,No match found at this commit; this negative result is why the Accessibility modality is capped at Score 2 rather than 3 (see SUT03-EV-0019).
SUT03-EV-0021,SUT-03,Visual Testing,3,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/components/Shelf/Product/index.js; src/constants/users.js,"isImageNotLoadingUser(username) (true only for the image_not_loading_user account) forces the product Thumb component's src prop to an empty string, so no product image loads for that session.","Logged in as image_not_loading_user, every product thumbnail on the shelf renders broken/blank; logged in as any other account, thumbnails render normally from public/static/.",SOURCE_VERIFIED,,Matches capability-rubric-v1.md Score 3 example 'controlled visual condition' verbatim; the primary basis for this modality's score. Cross-referenced with SUT03-EV-0001.
SUT03-EV-0022,SUT-03,Visual Testing,2,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/components/Shelf/Product/index.js,"Same mechanism as SUT03-EV-0004: when react-device-detect reports Firefox version 50, the first product's thumbnail is forced blank in addition to the Add-to-cart no-op.","On a browser reporting as Firefox 50, the first product shows no image; on every other browser it renders normally.",SOURCE_VERIFIED,,"Narrow, UA-conditioned secondary visual condition; not the primary basis for this modality's score (see SUT03-EV-0021)."
SUT03-EV-0023,SUT-03,Visual Testing,2,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/sut/ui/high-cls.jsx; pages/sut/ui/zero-cls.jsx,The same deterministic layout-shift / no-shift pair described in SUT03-EV-0012/0014 for Performance is equally usable as a paired expected-vs-actual visual-regression (screenshot diff) condition.,"A screenshot-diff tool comparing the two pages, or the same page before/after the 4s mark, deterministically detects an expected visual difference on high-cls.jsx and none on zero-cls.jsx.",SOURCE_VERIFIED,,Cross-modality corroboration of SUT03-EV-0012/0014; recorded here to support the Visual Testing modality's evidence_refs without duplicating the Performance-modality record.
SUT03-EV-0024,SUT-03,Security Testing,2,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/constants/users.js; pages/api/signin.js; pages/api/checkout.js; src/services/sut-utils.js,"Real, stable, SUT-specific authentication/authorization logic exists: a fixed account allowlist (isValidUser), a fixed always-rejected account with a distinct message (isLockedUser / locked_user), and an API-level authorization gate on checkout (isValidUser check in pages/api/checkout.js).","Deterministic, repeatable responses to specific credential/authorization scenarios (e.g. locked_user always 422 'Your account has been locked.'; unauthenticated/invalid userName always 422 on /api/checkout) that a security-testing tool can use as a stable scenario.",SOURCE_VERIFIED,,"Supports Score 2 (meaningful, SUT-specific, stable authentication/authorization behavior) rather than Score 1 (bare tool reachability); does not reach Score 3 because no documented or source-verified INTENTIONAL vulnerability with an expected detection outcome was found (see SUT03-EV-0025) -- capability-rubric-v1.md's Score 3 example is 'documented intentional vulnerability', which this SUT does not provide."
SUT03-EV-0025,SUT-03,Security Testing,,documentation,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,"README.md; full src/, pages/ tree at pinned commit","Searched README.md and every source file for a documented or code-level intentional vulnerability (e.g. injection point, IDOR, hard-coded secret exposed as a feature, deliberately weak validation presented as a test target).","A named, intentional vulnerable condition with a pre-declared expected detection outcome, analogous to OWASP Juice Shop-style challenges.",SOURCE_VERIFIED,,No match found at this commit; this negative result is why Security Testing is capped at Score 2 rather than 3 (see SUT03-EV-0024).
SUT03-EV-0026,SUT-03,Security Testing,,documentation,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,.github/workflows/Semgrep.yml,"A GitHub Actions workflow runs Semgrep (returntocorp/semgrep:1.166.0, SEMGREP_RULES=p/default) as SAST against the repository's own source on push/PR/schedule, uploading SARIF results to GitHub Advanced Security.","N/A -- this is the maintainers' own static-analysis practice over their source code, not a mechanism the deployed/evaluated application exposes to an experimenter as a testable security condition.",SOURCE_VERIFIED,,"Recorded for completeness; explicitly NOT counted toward the Security Testing capability score, per AGENT-INSTRUCTIONS.md rule 4 / agent-governance-v1.md (repository CI tooling is not evidence of an application-level, experimenter-facing capability)."
SUT03-EV-0027,SUT-03,Localization / i18n,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/constants/products.json; src/services/total/reducer.js; src/services/total/actions.js,Searched all product/cart/total data and reducers for a currency field other than a fixed value: currencyId is 'USD' and currencyFormat is '$' on all 14 product entries in products.json and in both the total reducer's initial state and its RESET_CART_TOTAL action payload.,A currency-selection mechanism or per-locale currency value.,SOURCE_VERIFIED,,No alternative currency value found anywhere in the pinned commit; supports the Score-1 determination for this modality (no locale-specific ground truth).
SUT03-EV-0028,SUT-03,Localization / i18n,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,package.json,"Searched package.json dependencies for any internationalization / language-switching library (e.g. react-intl, next-i18next, i18next, react-i18next) and the full source tree for any language selector UI or locale-conditional text.",An i18n library dependency or a language-switch UI element.,SOURCE_VERIFIED,,None found; UI copy is hard-coded English throughout the pinned commit.
SUT03-EV-0029,SUT-03,Localization / i18n,1,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,pages/api/offers.js; pages/offers/index.jsx,"GET /api/offers?latitude=&longitude= gates on whether the coordinates fall within a +-3-degree box of one of 5 hard-coded cities (mumbai, london, san francisco, singapore, sydney); the endpoint is driven by the browser's real navigator.geolocation API (pages/offers/index.jsx), not an explicit UI locale/market selector.","200 + the SAME offersData (src/constants/offers.json, identical regardless of which of the 5 cities matched) when coordinates fall in a supported city's box; 404 otherwise.",SOURCE_VERIFIED,,"A generic tool can technically reach and exercise this endpoint (e.g. by overriding navigator.geolocation via CDP, which is a legitimate, repeatable technique), but the SUT itself provides no locale/market-differentiated ground truth: the response content is identical across all 5 matched cities, so this does not meet capability-rubric-v1.md's Score 3 example 'explicit market/locale selection' (selection here is geolocation-derived, not explicit, and content does not vary by market). Basis for provisional_score=1 on this record; supports the modality's overall Score-1 determination together with SUT03-EV-0027/0028."
SUT03-EV-0030,SUT-03,Web UI Functional,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/components/Header/index.jsx; pages/sut/dashboard.jsx,Header.logOutHandler calls store2.session.clearAll() and redirects to '/'; pages/sut/dashboard.jsx's handleLogout expires the sutSessionId cookie (max-age=0) and redirects to /sut/login.,"After logout, previously observable session/cart/favourite UI state (username display, cart contents, SUT-page cookie gate) is no longer present; a fresh sign-in is required to re-establish it.",SOURCE_VERIFIED,,Supports the Resetability cross-cutting property (audit.md section 4). Scope is limited to browser-side session/cart state; no server-side persisted state exists to reset (see SUT03-EV-0031).
SUT03-EV-0031,SUT-03,API,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/constants/products.json; orders.json; offers.json; pages/api/products.js; orders.js; offers.js,"Negative evidence: no database, ORM, or file-write call found anywhere in pages/api/**; product/order/offer data are static, repository-bundled JSON files served read-only and varied only by the userName query parameter (see SUT03-EV-0006/0007). README.md independently states 'Zero database dependencies'.","A POST/PUT/PATCH call that durably mutates product, order, or offer data such that a later GET reflects the change.",SOURCE_VERIFIED,,"No such call found. Supports the State Controllability description (state is established only via the fixed userName-keyed account mechanism, SUT03-EV-0001/0006/0007/0008, not via free-form seeding) and the Cross-layer State Continuity negative-evidence description (audit.md section 4) together with SUT03-EV-0032."
SUT03-EV-0032,SUT-03,Web UI Functional,,source-file,https://github.com/browserstack/browserstack-demo-app,7ab934d733f2f74d4b912e94e86f59ae0f6b7609,src/services/shelf/actions.js; src/services/cart/actions.js; src/services/filters/actions.js; src/services/sort/actions.js,"Negative evidence: fetchProducts (src/services/shelf/actions.js) sends only {userName} as a GET param to /api/products; setFavProduct, addProduct, removeProduct, changeProductQuantity, emptyCart, updateFilters, and updateSort all dispatch plain Redux actions with no axios/fetch call at all -- filtering and sorting happen entirely client-side on the already-fetched product list.",A favourite/cart/filter/sort UI action would be reflected in a subsequent GET /api/products or /api/orders response.,SOURCE_VERIFIED,,"No such reflection occurs; these are pure client-side Redux state changes. Supports the Cross-layer State Continuity negative-evidence description together with SUT03-EV-0031, and the Automation Affordances / Functional Complexity descriptions (audit.md section 4): filter/sort criteria themselves are never sent to the API."
